"";"reporter";"year";"sum";"qt";"tech"
"1";"Austria";1988;8243262024;2126473035;"PRIM"
"2";"Austria";1989;8994840840;2298906899;"PRIM"
"3";"Austria";1990;11732666154;2323711443;"PRIM"
"4";"Austria";1991;11695940136;2512839900;"PRIM"
"5";"Austria";1992;12781412300;2537217588;"PRIM"
"6";"Austria";1993;11353940560;2568185910;"PRIM"
"7";"Austria";1994;13043820238;2909715197;"PRIM"
"8";"Austria";1995;15934453469;4237198931;"PRIM"
"9";"Austria";1996;15910388511;4433711209;"PRIM"
"10";"Austria";1997;14915428562;4959018377;"PRIM"
"11";"Austria";1998;15726320432;4830127691;"PRIM"
"12";"Austria";1999;16363300777;4845556094;"PRIM"
"13";"Austria";2000;16700119263;5480173195;"PRIM"
"14";"Austria";2001;18041733024;6083043791;"PRIM"
"15";"Austria";2002;20164353140;6263313365;"PRIM"
"16";"Austria";2003;26654976890;7182186758;"PRIM"
"17";"Austria";2004;31722691236;7711900553;"PRIM"
"18";"Austria";2005;35599701403;8291497165;"PRIM"
"19";"Austria";2006;42177618216;9056601131;"PRIM"
"20";"Austria";2007;52340817880;10969537259;"PRIM"
"21";"Austria";2008;58123969564;10688563783;"PRIM"
"22";"Austria";2009;46234126452;9950432414;"PRIM"
"23";"Austria";2010;49494421517;9910618431;"PRIM"
"24";"Austria";2011;58732145216;10315693756;"PRIM"
"25";"Austria";2012;55557522450,725;8411370232;"PRIM"
"26";"Austria";2013;56083126244,817;8590723052;"PRIM"
"27";"Austria";2014;58040738080,101;7231766303;"PRIM"
"28";"Austria";2015;49953194498,543;7294673948;"PRIM"
"29";"Austria";2016;49703222695,047;8986773697;"PRIM"
"30";"Austria";2017;55609250348,502;9308706385;"PRIM"
"31";"Austria";2018;57631609772,894;9129781459;"PRIM"
"32";"Austria";2019;58231251286,862;9166667543;"PRIM"
"33";"Austria";2020;57160381748,601;9284921942;"PRIM"
"34";"Austria";2021;67469792412,9;8569897287;"PRIM"
"35";"Belgium";1999;40044088510;31000607248;"PRIM"
"36";"Belgium";2000;43811946722;35517381615;"PRIM"
"37";"Belgium";2001;45216986035;33115755485;"PRIM"
"38";"Belgium";2002;61610689184;41733628889;"PRIM"
"39";"Belgium";2003;76891009488;50460134295;"PRIM"
"40";"Belgium";2004;94523810891;58919772779;"PRIM"
"41";"Belgium";2005;106775383643;69859443799;"PRIM"
"42";"Belgium";2006;120455640087;76699900539;"PRIM"
"43";"Belgium";2007;140135879946;61089713584;"PRIM"
"44";"Belgium";2008;157665406097;98770597299;"PRIM"
"45";"Belgium";2009;129924763290;44081870212;"PRIM"
"46";"Belgium";2010;81666996096,786;44500036915;"PRIM"
"47";"Belgium";2011;98228035370,991;45317389370;"PRIM"
"48";"Belgium";2012;91020529578,081;41891311884;"PRIM"
"49";"Belgium";2013;97527142697,423;42199625860;"PRIM"
"50";"Belgium";2014;93554585461,358;40065863442;"PRIM"
"51";"Belgium";2015;75052302883,631;41528063396;"PRIM"
"52";"Belgium";2016;80784307328,25;25265944220;"PRIM"
"53";"Belgium";2017;92565813798,25;44516472930;"PRIM"
"54";"Belgium";2018;105333056775,245;43804078530;"PRIM"
"55";"Belgium";2019;103293353922,323;41598658789;"PRIM"
"56";"Belgium";2020;106165457681,075;39564510465;"PRIM"
"57";"Belgium";2021;168367361855,687;37913214342;"PRIM"
"58";"Finland";1988;5256724769;703019713;"PRIM"
"59";"Finland";1989;6267844425;782557811;"PRIM"
"60";"Finland";1990;7172223024;803236826;"PRIM"
"61";"Finland";1991;5420314401;821852851;"PRIM"
"62";"Finland";1992;5806662155;975238680;"PRIM"
"63";"Finland";1993;5977304980;1293923227;"PRIM"
"64";"Finland";1994;7513759772;1216896150;"PRIM"
"65";"Finland";1995;9838807879;1145139830;"PRIM"
"66";"Finland";1996;9895812881;1141181007;"PRIM"
"67";"Finland";1997;10138829991;1573977476;"PRIM"
"68";"Finland";1998;9821416878;1582634081;"PRIM"
"69";"Finland";1999;8914898608;1708066042;"PRIM"
"70";"Finland";2000;9323335823;1870351387;"PRIM"
"71";"Finland";2001;9259054384;1837858088;"PRIM"
"72";"Finland";2002;9391805981;2206682111;"PRIM"
"73";"Finland";2003;11037326002;1725013469;"PRIM"
"74";"Finland";2004;13736184120;1815419364;"PRIM"
"75";"Finland";2005;15403961667;2115014840;"PRIM"
"76";"Finland";2006;19521140028;2774418913;"PRIM"
"77";"Finland";2007;23410551731;2604674461;"PRIM"
"78";"Finland";2008;25944746151;2597457188;"PRIM"
"79";"Finland";2009;17848028177;2071003545;"PRIM"
"80";"Finland";2010;20507164056;3419662003;"PRIM"
"81";"Finland";2011;23424399475;4082465786;"PRIM"
"82";"Finland";2012;21740564897;1899580404;"PRIM"
"83";"Finland";2013;22118780307;2450459071;"PRIM"
"84";"Finland";2014;21131091401;2544390741;"PRIM"
"85";"Finland";2015;17391449577;2285300195;"PRIM"
"86";"Finland";2016;16241153751;2019664276;"PRIM"
"87";"Finland";2017;18670508444,791;1983092186;"PRIM"
"88";"Finland";2018;21061727383,682;3052349562;"PRIM"
"89";"Finland";2019;19713153548,434;189900022;"PRIM"
"90";"Finland";2020;18950175745,751;4188537046;"PRIM"
"91";"Finland";2021;22707370586,79;2667677687;"PRIM"
"92";"France";1988;48721499588;30868745801;"PRIM"
"93";"France";1989;51382193459;30615180937;"PRIM"
"94";"France";1990;62433193755;30450889921;"PRIM"
"95";"France";1991;61620206529;30678937095;"PRIM"
"96";"France";1992;66338799583;30272643397;"PRIM"
"97";"France";1993;57626910019;25522580829;"PRIM"
"98";"France";1994;64685981669;26370506177;"PRIM"
"99";"France";1995;78390528523;27207122400;"PRIM"
"100";"France";1996;80946945777;28707409928;"PRIM"
"101";"France";1997;81320875675;29468274873;"PRIM"
"102";"France";1998;87984048521;28915477626;"PRIM"
"103";"France";1999;85937296268;28315342570;"PRIM"
"104";"France";2000;81070591631;27822205439;"PRIM"
"105";"France";2001;80974210309;25766126969;"PRIM"
"106";"France";2002;85756431412;25611733499;"PRIM"
"107";"France";2003;100789689332;27138073478;"PRIM"
"108";"France";2004;116959978127;26203195303;"PRIM"
"109";"France";2005;126255773002;31924584424;"PRIM"
"110";"France";2006;144018349676;35268770317;"PRIM"
"111";"France";2007;166752808727;33608396468;"PRIM"
"112";"France";2008;184762743262;45054411792;"PRIM"
"113";"France";2009;145441394902;23277032546;"PRIM"
"114";"France";2010;154646301312;24833062552;"PRIM"
"115";"France";2011;177669089444;30906511969;"PRIM"
"116";"France";2012;174633247197;27762165902;"PRIM"
"117";"France";2013;177212882972;26637841824;"PRIM"
"118";"France";2014;175765523396;27028935712;"PRIM"
"119";"France";2015;150232743203;25007600862;"PRIM"
"120";"France";2016;148954748863;25563791300;"PRIM"
"121";"France";2017;161387578082,72;22948418903;"PRIM"
"122";"France";2018;175603987307,88;7885155047;"PRIM"
"123";"France";2019;174908174227,31;28747882600;"PRIM"
"124";"France";2020;155862733186,667;25413194647;"PRIM"
"125";"France";2021;188712914996,584;25313205425;"PRIM"
"126";"Germany";1991;109774758616;49637954738;"PRIM"
"127";"Germany";1992;116385314248;48306107452;"PRIM"
"128";"Germany";1993;103460023928;38590515050;"PRIM"
"129";"Germany";1994;116828703056;45850820982;"PRIM"
"130";"Germany";1995;144051108296;45434426681;"PRIM"
"131";"Germany";1996;147242431169;56838014785;"PRIM"
"132";"Germany";1997;143969222045;56104716106;"PRIM"
"133";"Germany";1998;154423700292;58281739170;"PRIM"
"134";"Germany";1999;150925707019;57849321297;"PRIM"
"135";"Germany";2000;149413246000;54939219176;"PRIM"
"136";"Germany";2001;163087150000;60913482883;"PRIM"
"137";"Germany";2002;172581099000;64766331861;"PRIM"
"138";"Germany";2003;205309479000;60828236217;"PRIM"
"139";"Germany";2004;262757292000;69184749554;"PRIM"
"140";"Germany";2005;292695621000;65565591794;"PRIM"
"141";"Germany";2006;337865509000;69446165375;"PRIM"
"142";"Germany";2007;389457882000;55046205999;"PRIM"
"143";"Germany";2008;438370251119,787;58969562644;"PRIM"
"144";"Germany";2009;348839944470,902;52634748071;"PRIM"
"145";"Germany";2010;378651969943,881;67306961758;"PRIM"
"146";"Germany";2011;449670280143,566;30416589057;"PRIM"
"147";"Germany";2012;421244042413,945;34351824622;"PRIM"
"148";"Germany";2013;431735839746,803;61497451269;"PRIM"
"149";"Germany";2014;440938484989,164;52688339168;"PRIM"
"150";"Germany";2015;393492441258,424;74899942433;"PRIM"
"151";"Germany";2016;386152282288,601;70000223921;"PRIM"
"152";"Germany";2017;431510801962,34;49112298662;"PRIM"
"153";"Germany";2018;480599784431,402;78937015406;"PRIM"
"154";"Germany";2019;464530524921,364;102906519652;"PRIM"
"155";"Germany";2020;439354539340,993;87718176808;"PRIM"
"156";"Germany";2021;526051458123,7;62609915271;"PRIM"
"157";"Greece";1988;1612681785;2352213983;"PRIM"
"158";"Greece";1989;2325102285;2203189539;"PRIM"
"159";"Greece";1990;2465912675;2130428732;"PRIM"
"160";"Greece";1991;2603685512;2141690916;"PRIM"
"161";"Greece";1992;3279921223;2352338306;"PRIM"
"162";"Greece";1993;2875272135;2420124958;"PRIM"
"163";"Greece";1994;2956082992;2488072522;"PRIM"
"164";"Greece";1995;3956206836;3094345596;"PRIM"
"165";"Greece";1996;4571936458;3514058030;"PRIM"
"166";"Greece";1997;3937318961;3318509494;"PRIM"
"167";"Greece";1998;3782343000;3533538172;"PRIM"
"168";"Greece";1999;4296375130;4288214627;"PRIM"
"169";"Greece";2000;3726784574;3956456513;"PRIM"
"170";"Greece";2001;3693202266;3608290991;"PRIM"
"171";"Greece";2002;3604413634;2656874782;"PRIM"
"172";"Greece";2003;5222567097;3195715019;"PRIM"
"173";"Greece";2004;5509488355;3231166962;"PRIM"
"174";"Greece";2005;6403283536;3362093235;"PRIM"
"175";"Greece";2006;7364242472;3216623969;"PRIM"
"176";"Greece";2007;7854455659;3055433776;"PRIM"
"177";"Greece";2008;9553126578;3291372787;"PRIM"
"178";"Greece";2009;7641849038;2771290780;"PRIM"
"179";"Greece";2010;8453210179;3246183258;"PRIM"
"180";"Greece";2011;9025129725;3218598624;"PRIM"
"181";"Greece";2012;8874501301;4001165072;"PRIM"
"182";"Greece";2013;9210902777;4611479332;"PRIM"
"183";"Greece";2014;9328582692;4550846653;"PRIM"
"184";"Greece";2015;8622650608;4615435312;"PRIM"
"185";"Greece";2016;8810967041;4725271257;"PRIM"
"186";"Greece";2017;9639307483,433;5162067542;"PRIM"
"187";"Greece";2018;11359496991,049;5308628110;"PRIM"
"188";"Greece";2019;11302696590,383;5598511003;"PRIM"
"189";"Greece";2020;12318290934,7;5777139770;"PRIM"
"190";"Greece";2021;15426125730,762;4903002087;"PRIM"
"191";"Ireland";1988;6282823854;996724926;"PRIM"
"192";"Ireland";1989;7078562127;931768989;"PRIM"
"193";"Ireland";1990;8261949305;1238023555;"PRIM"
"194";"Ireland";1991;7939575873;1446037959;"PRIM"
"195";"Ireland";1992;8860772600;1180839754;"PRIM"
"196";"Ireland";1993;9314226515;668619461;"PRIM"
"197";"Ireland";1994;10894704890;683297079;"PRIM"
"198";"Ireland";1995;14860544989;551297420;"PRIM"
"199";"Ireland";1996;16774536915;614610793;"PRIM"
"200";"Ireland";1997;19610171543;811474502;"PRIM"
"201";"Ireland";1998;22967852937;1332188965;"PRIM"
"202";"Ireland";1999;25224753634;1174385968;"PRIM"
"203";"Ireland";2000;27012101036,921;663723991;"PRIM"
"204";"Ireland";2001;30851030531,964;796197361;"PRIM"
"205";"Ireland";2002;35401382876,788;1175941928;"PRIM"
"206";"Ireland";2003;37267376324,734;952125194;"PRIM"
"207";"Ireland";2004;41388282828,722;568657633;"PRIM"
"208";"Ireland";2005;41495167832,588;698688902;"PRIM"
"209";"Ireland";2006;42656277077,282;1334643723;"PRIM"
"210";"Ireland";2007;45952900893,973;505221722;"PRIM"
"211";"Ireland";2008;46546894292,836;593115736;"PRIM"
"212";"Ireland";2009;45983627708,404;403406892;"PRIM"
"213";"Ireland";2010;44851726091,852;439469574;"PRIM"
"214";"Ireland";2011;49948662929,976;519171048;"PRIM"
"215";"Ireland";2012;43749011766,652;518519964;"PRIM"
"216";"Ireland";2013;41784218389,163;646121972;"PRIM"
"217";"Ireland";2014;42669350427,435;649880679;"PRIM"
"218";"Ireland";2015;45593552892,882;1156224986;"PRIM"
"219";"Ireland";2016;45220500504,806;1363419329;"PRIM"
"220";"Ireland";2017;52508984375,738;1152872213;"PRIM"
"221";"Ireland";2018;68796060990,156;805939439;"PRIM"
"222";"Ireland";2019;70739840668,332;925778387;"PRIM"
"223";"Ireland";2020;84864526660,791;1173621792;"PRIM"
"224";"Ireland";2021;89653045550,981;1093143523;"PRIM"
"225";"Italy";1988;34070362205;4323528009;"PRIM"
"226";"Italy";1989;38365018612;4343187841;"PRIM"
"227";"Italy";1990;44826537588;4594744860;"PRIM"
"228";"Italy";1991;45826129230;4310120976;"PRIM"
"229";"Italy";1992;48297288908;4634324925;"PRIM"
"230";"Italy";1993;46682017590;5020265513;"PRIM"
"231";"Italy";1994;52425300962;6016726388;"PRIM"
"232";"Italy";1995;64812759875;6475623080;"PRIM"
"233";"Italy";1996;72155955536;7461537155;"PRIM"
"234";"Italy";1997;67979551148;7636363951;"PRIM"
"235";"Italy";1998;68897546662;7583336360;"PRIM"
"236";"Italy";1999;68460356145;7846698189;"PRIM"
"237";"Italy";2000;68304199623;8354487432;"PRIM"
"238";"Italy";2001;70339793122;8280609582;"PRIM"
"239";"Italy";2002;75032705979;9207180647;"PRIM"
"240";"Italy";2003;89078833322;9023616155;"PRIM"
"241";"Italy";2004;105250404855;10295089016;"PRIM"
"242";"Italy";2005;112029334873;11320419868;"PRIM"
"243";"Italy";2006;126255193515;11418681621;"PRIM"
"244";"Italy";2007;153554942842;11645952351;"PRIM"
"245";"Italy";2008;167131189857;12355598992;"PRIM"
"246";"Italy";2009;129593047275;9549396903;"PRIM"
"247";"Italy";2010;139674316711;11730279710;"PRIM"
"248";"Italy";2011;165902370099;11148324033;"PRIM"
"249";"Italy";2012;159844552641;11160243918;"PRIM"
"250";"Italy";2013;170974132221;10985341713;"PRIM"
"251";"Italy";2014;177093461695;10940818667;"PRIM"
"252";"Italy";2015;150947870370,416;9246405715;"PRIM"
"253";"Italy";2016;153550918255,055;9329789523;"PRIM"
"254";"Italy";2017;171609894885,304;9620291124;"PRIM"
"255";"Italy";2018;185665518156,96;8731331834;"PRIM"
"256";"Italy";2019;186547746433,242;8928759339;"PRIM"
"257";"Italy";2020;179112314871,34;6342393110;"PRIM"
"258";"Italy";2021;212289778586,502;9243821099;"PRIM"
"259";"Netherlands";1988;33098153219;46209078469;"PRIM"
"260";"Netherlands";1989;34977926838;50219228685;"PRIM"
"261";"Netherlands";1990;44378108168;52235250547;"PRIM"
"262";"Netherlands";1991;46805354380;56155306452;"PRIM"
"263";"Netherlands";1992;48936996886;58110320374;"PRIM"
"264";"Netherlands";1993;45601198255;57430596941;"PRIM"
"265";"Netherlands";1994;52354786068;57794461099;"PRIM"
"266";"Netherlands";1995;64746974379;56289620182;"PRIM"
"267";"Netherlands";1996;67007811346;59819489584;"PRIM"
"268";"Netherlands";1997;68084548021;53828618283;"PRIM"
"269";"Netherlands";1998;67114364141;20982514851;"PRIM"
"270";"Netherlands";1999;68483628222;24956477093;"PRIM"
"271";"Netherlands";2000;71792748096;61130231718;"PRIM"
"272";"Netherlands";2001;65937530021;33767548505;"PRIM"
"273";"Netherlands";2002;70532339586;29329276848;"PRIM"
"274";"Netherlands";2003;85934557767;28653772004;"PRIM"
"275";"Netherlands";2004;100582752223;31686177727;"PRIM"
"276";"Netherlands";2005;109399070679;30959010315;"PRIM"
"277";"Netherlands";2006;125797424614;35184749888;"PRIM"
"278";"Netherlands";2007;149357074353;39714638737;"PRIM"
"279";"Netherlands";2008;152558978346;32117732356;"PRIM"
"280";"Netherlands";2009;126504890695;7061937035;"PRIM"
"281";"Netherlands";2010;141190413031;32672750808;"PRIM"
"282";"Netherlands";2011;181412437648,361;28422665267;"PRIM"
"283";"Netherlands";2012;170572943844,165;10066769802;"PRIM"
"284";"Netherlands";2013;173152453534,342;28169858945;"PRIM"
"285";"Netherlands";2014;177619637310,586;24619746610;"PRIM"
"286";"Netherlands";2015;143939329048,355;26524849831;"PRIM"
"287";"Netherlands";2016;144605818686,217;31015685019;"PRIM"
"288";"Netherlands";2017;157399897392,297;28263283030;"PRIM"
"289";"Netherlands";2018;174001389848,491;19901724941;"PRIM"
"290";"Netherlands";2019;171791390319,259;24705057807;"PRIM"
"291";"Netherlands";2020;173490094506,706;22105799397;"PRIM"
"292";"Netherlands";2021;211813899379,934;36423514305;"PRIM"
"293";"Portugal";1988;2488855421;574674304;"PRIM"
"294";"Portugal";1989;2636334710;711171739;"PRIM"
"295";"Portugal";1990;3057634596;698899789;"PRIM"
"296";"Portugal";1991;2882141476;683084464;"PRIM"
"297";"Portugal";1992;3201207027;704497369;"PRIM"
"298";"Portugal";1993;2559365182;491275202;"PRIM"
"299";"Portugal";1994;3011185353;635526953;"PRIM"
"300";"Portugal";1995;3926809818;763294979;"PRIM"
"301";"Portugal";1996;3658296620;670385131;"PRIM"
"302";"Portugal";1997;3674579095;919180647;"PRIM"
"303";"Portugal";1998;3795218002;945443410;"PRIM"
"304";"Portugal";1999;4169743582;919225124;"PRIM"
"305";"Portugal";2000;4329209331;947639957;"PRIM"
"306";"Portugal";2001;4367884001;1037285836;"PRIM"
"307";"Portugal";2002;4830254965;1149212015;"PRIM"
"308";"Portugal";2003;6118559311;1138183946;"PRIM"
"309";"Portugal";2004;7251156873;1466260187;"PRIM"
"310";"Portugal";2005;8237694247;1638978058;"PRIM"
"311";"Portugal";2006;9553947347;2250734645;"PRIM"
"312";"Portugal";2007;11651153663;2557818321;"PRIM"
"313";"Portugal";2008;13236569978;3012868384;"PRIM"
"314";"Portugal";2009;10462923308;2205533993;"PRIM"
"315";"Portugal";2010;10912780184;3082590730;"PRIM"
"316";"Portugal";2011;12588385463;3175914620;"PRIM"
"317";"Portugal";2012;13026961126;2972982745;"PRIM"
"318";"Portugal";2013;14149732357;3768323876;"PRIM"
"319";"Portugal";2014;14688928858;3706234313;"PRIM"
"320";"Portugal";2015;12672304705,983;3474071341;"PRIM"
"321";"Portugal";2016;12594757494,942;3628288960;"PRIM"
"322";"Portugal";2017;13463004859,207;3664361545;"PRIM"
"323";"Portugal";2018;15534588287,825;4608384090;"PRIM"
"324";"Portugal";2019;13831717853;4597038741;"PRIM"
"325";"Portugal";2020;14007565619,194;3877582737;"PRIM"
"326";"Portugal";2021;17254999878,755;4315281353;"PRIM"
"327";"Spain";1988;8846315933;8199028589;"PRIM"
"328";"Spain";1989;9661203534;7547325746;"PRIM"
"329";"Spain";1990;11716686615;7137978509;"PRIM"
"330";"Spain";1991;12797302550;7078742840;"PRIM"
"331";"Spain";1992;13099100095;6998763360;"PRIM"
"332";"Spain";1993;12182536576;7031851323;"PRIM"
"333";"Spain";1994;14466163381;7902318614;"PRIM"
"334";"Spain";1995;17783929778;9116756378;"PRIM"
"335";"Spain";1996;20611651726;9821259378;"PRIM"
"336";"Spain";1997;21631581640;11676146636;"PRIM"
"337";"Spain";1998;22252340283;12503187385;"PRIM"
"338";"Spain";1999;22563292996;11611731675;"PRIM"
"339";"Spain";2000;22689289500,447;12166125982;"PRIM"
"340";"Spain";2001;23047302814,213;7710818360;"PRIM"
"341";"Spain";2002;25866724531,124;14270107719;"PRIM"
"342";"Spain";2003;31842746936,153;14730166591;"PRIM"
"343";"Spain";2004;36441789963,943;15729389726;"PRIM"
"344";"Spain";2005;41321015319,451;13511429577;"PRIM"
"345";"Spain";2006;47080017144,373;11155689696;"PRIM"
"346";"Spain";2007;57695365699,124;12929195368;"PRIM"
"347";"Spain";2008;64015012945,799;12997090157;"PRIM"
"348";"Spain";2009;52925319211,773;7027897153;"PRIM"
"349";"Spain";2010;58523712786,46;7860697165;"PRIM"
"350";"Spain";2011;71613542826,044;15031778058;"PRIM"
"351";"Spain";2012;72172736422,683;3887708439;"PRIM"
"352";"Spain";2013;78786267174,955;16220470883;"PRIM"
"353";"Spain";2014;82394598564,096;14104614146;"PRIM"
"354";"Spain";2015;67197837832,294;12231043259;"PRIM"
"355";"Spain";2016;65595204453,177;3704888720;"PRIM"
"356";"Spain";2017;72279704957,9;3148754835;"PRIM"
"357";"Spain";2018;76285509882,23;9487800422;"PRIM"
"358";"Spain";2019;73155402409,617;7539585567;"PRIM"
"359";"Spain";2020;69742733207,728;10209832365;"PRIM"
"360";"Spain";2021;92442151591,987;21969191579;"PRIM"
"361";"Austria";1988;7959091945;8144117974;"RES"
"362";"Austria";1989;8285650583;8828669909;"RES"
"363";"Austria";1990;10455158542;9696343792;"RES"
"364";"Austria";1991;9795575603;9434517610;"RES"
"365";"Austria";1992;10213118491;9528252377;"RES"
"366";"Austria";1993;8919434346;9955007233;"RES"
"367";"Austria";1994;10422357065;11432256618;"RES"
"368";"Austria";1995;13339060800;11138838934;"RES"
"369";"Austria";1996;12572104514;11519565200;"RES"
"370";"Austria";1997;12147730744;12000739974;"RES"
"371";"Austria";1998;12706270963;12406531673;"RES"
"372";"Austria";1999;12964388838;13592777589;"RES"
"373";"Austria";2000;11334653568;14230361517;"RES"
"374";"Austria";2001;11985175620;14866197195;"RES"
"375";"Austria";2002;13959170163;16165430098;"RES"
"376";"Austria";2003;17847436121;17561638289;"RES"
"377";"Austria";2004;21954365943;18772512413;"RES"
"378";"Austria";2005;24385805754;19417473589;"RES"
"379";"Austria";2006;28458484863;19680777294;"RES"
"380";"Austria";2007;30348072907;22969217492;"RES"
"381";"Austria";2008;32862179002;22678398454;"RES"
"382";"Austria";2009;25298764311;18662819128;"RES"
"383";"Austria";2010;27751449838;19960488090;"RES"
"384";"Austria";2011;31488278936;20421604971;"RES"
"385";"Austria";2012;29316172413,025;20003314704;"RES"
"386";"Austria";2013;29319630927,171;15681983305;"RES"
"387";"Austria";2014;29471402965,37;19872014130;"RES"
"388";"Austria";2015;25208711173,739;19406562286;"RES"
"389";"Austria";2016;24818331684,896;19038452445;"RES"
"390";"Austria";2017;27057871126,152;20501815209;"RES"
"391";"Austria";2018;30097291806,904;22152774620;"RES"
"392";"Austria";2019;28634844949,458;18061186917;"RES"
"393";"Austria";2020;27219745319,332;21494850317;"RES"
"394";"Austria";2021;37240173603,399;21248724390;"RES"
"395";"Belgium";1999;46323447503;60421241862;"RES"
"396";"Belgium";2000;49411194871;54800607241;"RES"
"397";"Belgium";2001;46695665840;57455189800;"RES"
"398";"Belgium";2002;54081750927;57503112346;"RES"
"399";"Belgium";2003;61924839847;62333901216;"RES"
"400";"Belgium";2004;77008443401;64145852182;"RES"
"401";"Belgium";2005;87578432238;65026664564;"RES"
"402";"Belgium";2006;95168291689;66750381017;"RES"
"403";"Belgium";2007;112928055343;68341320530;"RES"
"404";"Belgium";2008;125515283332;72856914039;"RES"
"405";"Belgium";2009;94783001432;66882666079;"RES"
"406";"Belgium";2010;82172654998,324;61128521324;"RES"
"407";"Belgium";2011;102892903034,92;64317129386;"RES"
"408";"Belgium";2012;96282293749,927;64847829411;"RES"
"409";"Belgium";2013;99340826903,425;68610571338;"RES"
"410";"Belgium";2014;96861221597,82;64030747785;"RES"
"411";"Belgium";2015;70623853938,866;59754460730;"RES"
"412";"Belgium";2016;76612011504,474;53887796917;"RES"
"413";"Belgium";2017;82052204575,046;57520400018;"RES"
"414";"Belgium";2018;97405629732,849;55711301732;"RES"
"415";"Belgium";2019;86223528590,023;63073101941;"RES"
"416";"Belgium";2020;73364909895,716;62918057472;"RES"
"417";"Belgium";2021;94213944791,78;59280816802;"RES"
"418";"Finland";1988;10952538558;16231866815;"RES"
"419";"Finland";1989;11189297450;14527488365;"RES"
"420";"Finland";1990;12653475701;14579818047;"RES"
"421";"Finland";1991;11612068972;15684496383;"RES"
"422";"Finland";1992;11768700033;17038931299;"RES"
"423";"Finland";1993;11070467375;19179834602;"RES"
"424";"Finland";1994;14070412490;21682308390;"RES"
"425";"Finland";1995;18011724291;21288818541;"RES"
"426";"Finland";1996;16548854314;21483493429;"RES"
"427";"Finland";1997;16732143135;23430996015;"RES"
"428";"Finland";1998;16979533819;24757212121;"RES"
"429";"Finland";1999;16656204889;25770121695;"RES"
"430";"Finland";2000;17231131945;25844651617;"RES"
"431";"Finland";2001;16548712748;25086859810;"RES"
"432";"Finland";2002;17295708652;27799410043;"RES"
"433";"Finland";2003;20415309229;28305619002;"RES"
"434";"Finland";2004;23634842514;28825115062;"RES"
"435";"Finland";2005;22395179935;26932773038;"RES"
"436";"Finland";2006;26969903324;30755236247;"RES"
"437";"Finland";2007;31087918274;31475348232;"RES"
"438";"Finland";2008;32938691317;28865685022;"RES"
"439";"Finland";2009;21280873861;23957952132;"RES"
"440";"Finland";2010;27970852520;26345993989;"RES"
"441";"Finland";2011;32368496731;26272321153;"RES"
"442";"Finland";2012;30993052010;4859543313;"RES"
"443";"Finland";2013;33399814471;29166246421;"RES"
"444";"Finland";2014;31346835463;31659931956;"RES"
"445";"Finland";2015;22992465949;24442446526;"RES"
"446";"Finland";2016;23168532803;30525641477;"RES"
"447";"Finland";2017;25416869187,737;26474181802;"RES"
"448";"Finland";2018;29252582885,815;26898375425;"RES"
"449";"Finland";2019;27414910431,5;844456078;"RES"
"450";"Finland";2020;23346630736,929;28799686133;"RES"
"451";"Finland";2021;31168695685,88;20456593642;"RES"
"452";"France";1988;36389840396;48403527832;"RES"
"453";"France";1989;38326438847;53659221233;"RES"
"454";"France";1990;44756720750;53646551553;"RES"
"455";"France";1991;44523046594;53085329433;"RES"
"456";"France";1992;46980974358;53464445046;"RES"
"457";"France";1993;41833709911;52006883434;"RES"
"458";"France";1994;45713681897;49839245412;"RES"
"459";"France";1995;55141511635;47572353838;"RES"
"460";"France";1996;57503815770;51487394305;"RES"
"461";"France";1997;54288750643;52388069767;"RES"
"462";"France";1998;55356444786;52399666602;"RES"
"463";"France";1999;55091673236;52902360275;"RES"
"464";"France";2000;53969812488;59505954693;"RES"
"465";"France";2001;50997864862;57556448478;"RES"
"466";"France";2002;53689620363;57345068876;"RES"
"467";"France";2003;64398982397;61093097403;"RES"
"468";"France";2004;75959268878;64707470796;"RES"
"469";"France";2005;82642116759;67862790285;"RES"
"470";"France";2006;92510454404;66437885714;"RES"
"471";"France";2007;102926603786;62156938816;"RES"
"472";"France";2008;118729660417;65721013122;"RES"
"473";"France";2009;84824727046;54802816612;"RES"
"474";"France";2010;96349879539;55213483880;"RES"
"475";"France";2011;117298687498;63678644810;"RES"
"476";"France";2012;109899827514;61545380426;"RES"
"477";"France";2013;108284739744;60029664268;"RES"
"478";"France";2014;107142220703;60665614577;"RES"
"479";"France";2015;88857941131;61695075729;"RES"
"480";"France";2016;84351108620;60986068898;"RES"
"481";"France";2017;93671309771,888;32465372862;"RES"
"482";"France";2018;103065042510,979;12137950476;"RES"
"483";"France";2019;95590213506,198;33008679246;"RES"
"484";"France";2020;83800437677,598;39909951343;"RES"
"485";"France";2021;117572889147,332;52508195037;"RES"
"486";"Germany";1991;67067381848;72665377628;"RES"
"487";"Germany";1992;70267280752;75059166824;"RES"
"488";"Germany";1993;60612151016;73701616145;"RES"
"489";"Germany";1994;69935799264;80318854558;"RES"
"490";"Germany";1995;85201498992;79281328968;"RES"
"491";"Germany";1996;83500537896;77954774850;"RES"
"492";"Germany";1997;81289794348;83704632448;"RES"
"493";"Germany";1998;83793181541;87324217407;"RES"
"494";"Germany";1999;82923359167;90782910977;"RES"
"495";"Germany";2000;83324485000;93220382503;"RES"
"496";"Germany";2001;86119903000;99635123078;"RES"
"497";"Germany";2002;94543382000;104890703065;"RES"
"498";"Germany";2003;109768641000;102353437936;"RES"
