ect_x,tech,reporter,year,ect_m
-7.10965917159916,HIGH,Netherlands,2001,-1.4916760264728
-6.55535140710668,HIGH,Austria,2000,2.13567798821861
-6.53249076282793,HIGH,Austria,2008,2.04972041845658
-6.51399422330896,HIGH,Austria,1993,1.98363307520139
-6.51051387547116,HIGH,Austria,2006,2.12836634214298
-6.48957654373305,HIGH,Austria,2007,2.08328025687022
-6.4839264303338,HIGH,Austria,2009,1.9914294924839
-6.44123597258393,HIGH,Austria,1997,1.935773037056
-6.42854958511236,HIGH,Austria,2002,2.25634322814882
-6.42573917329052,HIGH,Austria,2004,2.19116178222067
-6.41892969376504,HIGH,Austria,1999,2.13258043931882
-6.41694028121645,HIGH,Austria,1998,2.09167191482895
-6.40914792916837,HIGH,Austria,2001,2.27846983366798
-6.40572954216329,HIGH,Austria,2003,2.20225456451248
-6.37346990639648,HIGH,Austria,2005,2.24091137572425
-6.3661439124153,HIGH,Austria,2010,1.98977980253249
-6.34077624533149,HIGH,Austria,1996,1.91231230463749
-6.32045603584191,HIGH,Austria,2011,2.058868558192
-6.3137786568748,HIGH,Austria,1994,1.92604176095112
-6.31307738642634,HIGH,Austria,2019,2.04042334306806
-6.30216940768973,HIGH,Austria,2012,2.05051781192732
-6.25270865000357,HIGH,Austria,1995,1.97780066142099
-6.2404322265357,HIGH,Austria,2017,2.07904566281068
-6.23739678468936,HIGH,Austria,2018,2.08781418913971
-6.20817748216123,HIGH,Austria,2013,2.08762482628197
-6.20404577313737,HIGH,Austria,2016,2.12417896198894
-6.13035257971739,HIGH,Austria,2015,2.09001392924091
-6.12078393113371,HIGH,Austria,2014,2.13382164104646
-5.94362996932545,PRIM,Greece,2003,16.21584393527
-5.89050672426362,PRIM,Greece,2005,16.2744674314307
-5.86689141004057,HIGH,Germany,2008,15.9236811222027
-5.85810192655712,PRIM,Greece,2002,16.3131507771051
-5.84978158752589,PRIM,Greece,2008,16.5274500920442
-5.82357048530739,HIGH,Germany,2009,15.9637782380477
-5.82177595834976,HIGH,Germany,2004,16.0316760387508
-5.80994647009116,PRIM,Greece,2001,16.3614312574722
-5.80871950733515,PRIM,Greece,1995,15.9949684342961
-5.77851937295,PRIM,Greece,2004,16.2796931015017
-5.76962676135083,PRIM,Greece,2006,16.4936775678063
-5.76901330268964,HIGH,Germany,2005,16.0743643804406
-5.76691733774066,PRIM,Greece,1999,16.2219732479104
-5.76613282300064,HIGH,Germany,2007,16.1053908186864
-5.76064489100658,HIGH,Germany,2006,16.1284898479411
-5.74971965249999,PRIM,Greece,1994,16.0129719151341
-5.74749759832512,HIGH,Germany,2010,16.1093895526073
-5.74731665254696,PRIM,Greece,2018,17.0474492595306
-5.74367229337541,PRIM,Greece,1993,15.9188878625135
-5.74159206176173,PRIM,Greece,2007,16.5338762512743
-5.735274969171,PRIM,Greece,2017,16.9399443667904
-5.72956501881776,PRIM,Greece,2010,16.5936254821642
-5.72503572464506,HIGH,Germany,2003,16.0750037685319
-5.7249568637199,HIGH,Germany,1993,15.6190066124547
-5.71951475481497,PRIM,Greece,2009,16.7769990261339
-5.71157502540999,PRIM,Greece,2015,17.1873216827095
-5.69914940863609,PRIM,Greece,2016,16.9678122811811
-5.69599393742017,PRIM,Greece,2019,17.1598461414147
-5.69454439835888,HIGH,Germany,2000,15.9824186524755
-5.69088240848058,HIGH,Germany,1997,15.8729106313189
-5.68773265311875,PRIM,Greece,2012,17.0823149902983
-5.68627268533798,HIGH,Germany,1998,15.8166816722799
-5.68346033680032,HIGH,Germany,1994,15.7324716635518
-5.68040194864556,HIGH,Germany,1999,15.95778242168
-5.67226027882962,PRIM,Greece,2000,16.2048156739987
-5.67068879780394,HIGH,Germany,2011,16.1913691062037
-5.66879678075101,HIGH,Germany,2001,16.1016518768966
-5.6640181797572,PRIM,Greece,1996,16.0803666167576
-5.65783631999838,PRIM,Greece,2014,17.2835346236962
-5.65656196568643,HIGH,Germany,2012,16.0870491953063
-5.65600665556963,PRIM,Greece,2011,16.8141285106483
-5.64544052132474,HIGH,Germany,1995,15.8509740276041
-5.64318759402516,PRIM,Greece,1998,16.2408912107623
-5.64080502975417,HIGH,Germany,2002,16.1203800333603
-5.63095419065688,HIGH,Germany,2019,16.2468178236611
-5.62421932346376,PRIM,Greece,2013,17.3479005648936
-5.6116332342295,HIGH,Germany,2018,16.19761124595
-5.60214739285791,HIGH,Germany,1996,15.9824879576897
-5.59335838733041,HIGH,Germany,2017,16.1591279276609
-5.59160296917066,HIGH,Germany,2015,16.0679317574177
-5.56784204729819,HIGH,Germany,2014,16.04717096575
-5.56387926402537,HIGH,Germany,2016,16.1553811190981
-5.55920703994545,HIGH,Germany,2013,16.0603792104611
-5.53832197598858,PRIM,Greece,1997,16.2214769049032
-5.25747360776957,PRIM,Germany,2004,9.42157761134039
-5.19977175071979,PRIM,Germany,2005,9.41132561407498
-5.19436795792606,PRIM,Germany,2003,9.40415624424344
-5.18616925194015,PRIM,Germany,2001,9.42528806008822
-5.18321752933026,PRIM,Germany,2008,9.38180036182832
-5.17457035788496,PRIM,Germany,2000,9.31929501236473
-5.16957813400323,PRIM,Germany,2006,9.52339624163671
-5.16043719842416,PRIM,Germany,2010,9.52957797240526
-5.14618420747271,PRIM,Germany,2002,9.42084986902875
-5.13693206544506,PRIM,Germany,2007,9.52881486011852
-5.13590892160128,PRIM,Germany,2009,9.51324162835916
-5.08930599629185,PRIM,Germany,2017,9.36045089048006
-5.08839378908331,PRIM,Germany,2011,9.52685841676366
-5.08813994790093,PRIM,Germany,1999,9.3309833841159
-5.08739375968253,PRIM,Germany,2018,9.39178781188125
-5.08481622436208,PRIM,Germany,2019,9.48336289879866
-5.0558295221524,PRIM,Germany,1998,9.33920060281194
-5.04322603282773,PRIM,Germany,1994,9.28943553610877
-5.0379862617623,PRIM,Germany,1993,9.19550140143691
-5.03187252852467,PRIM,Germany,1995,9.35706249437704
-5.02477893810978,PRIM,Germany,1997,9.41752975163847
-5.011603119048,PRIM,Germany,2016,9.44372586792821
-5.00847853971273,PRIM,Germany,2012,9.56672891119077
-5.00352853740684,PRIM,Germany,2015,9.48033584565881
-5.00218144351645,PRIM,Germany,1996,9.48660656214618
-4.96893896837277,PRIM,Germany,2014,9.56005757480288
-4.96450335659993,PRIM,Germany,2013,9.56364040209252
-2.35820043061272,PRIM,Austria,2003,6.61123206869845
-2.35667002721277,PRIM,Austria,2001,6.6232009463543
-2.3372733493211,PRIM,Austria,2002,6.66385121187033
-2.33307591766835,PRIM,Austria,2005,6.66064926598759
-2.32183000066266,PRIM,Austria,2000,6.55892813660156
-2.30050979173672,PRIM,Austria,2004,6.69385352585218
-2.28596394892797,PRIM,Austria,2006,6.73822667134004
-2.25975975812239,PRIM,Austria,1999,6.63302940914734
-2.22164385279244,PRIM,Austria,2007,6.79053551948253
-2.20831187504224,PRIM,Austria,1998,6.70322229826629
-2.20664497606265,PRIM,Austria,2008,6.74281575289428
-2.17740935705348,PRIM,Austria,1993,6.76138695040754
-2.14641854649241,PRIM,Austria,2009,6.77249705251832
-2.14482913961712,PRIM,Austria,2019,6.7414760138348
-2.11884407265342,PRIM,Austria,2010,6.68328331299743
-2.0837086691088,PRIM,Austria,2011,6.8036288665873
-2.08053360982599,PRIM,Austria,2017,6.71413425834799
-2.07083474308329,PRIM,Austria,2018,6.73694945182172
-2.06928305888601,PRIM,Austria,1997,6.73077481440815
-2.05064720663273,PRIM,Austria,1994,6.74142589817495
-2.04565241995358,PRIM,Austria,2016,6.80196837606846
-2.02313060127057,PRIM,Austria,2012,6.88415831684621
-1.99152797740454,PRIM,Austria,2015,6.80736036696109
-1.98282714989423,PRIM,Austria,1995,6.78500168559655
-1.98089498419608,PRIM,Austria,2014,6.84978991593813
-1.98035180994581,PRIM,Austria,2013,6.89405772665729
-1.92795972453299,PRIM,Austria,1996,6.779964113642
-0.392902392116739,MED,Spain,1994,11.3793493522663
-0.349748238772154,MED,Spain,1993,11.5532461818954
-0.33666629299892,MED,Spain,1995,11.4410940404807
-0.282185734200553,LOW,Germany,2005,3.5506596428068
-0.277211136790939,LOW,Germany,2004,3.56133246871654
-0.263358665391944,MED,Spain,1996,11.5171455320229
-0.242200017340593,LOW,Germany,2006,3.6497886556637
-0.229399479958314,LOW,Germany,2008,3.60943821722211
-0.216408490634006,LOW,Germany,2010,3.66613734112372
-0.213173212862944,LOW,Germany,2001,3.59733175140916
-0.207928257318105,LOW,Germany,2007,3.63968707597944
-0.200330234054768,LOW,Germany,2003,3.5811715775845
-0.19218141659508,LOW,Germany,2002,3.6171071011703
-0.166568242710415,LOW,Germany,2000,3.62214661230709
-0.164592155017942,MED,Spain,2010,11.2823756717679
-0.159672474095625,LOW,Germany,2009,3.67623836639238
-0.158843307448411,MED,Spain,1997,11.5855983719185
-0.145262651486341,LOW,Germany,2011,3.70170047408662
-0.143711551159601,MED,Spain,2000,11.7459960287067
-0.140963081605722,MED,Spain,2019,11.5634209503848
-0.139888936576387,MED,Spain,1998,11.6184163553172
-0.135005483194668,MED,Spain,2003,11.644150424055
-0.131715524802907,MED,Spain,1999,11.6882884767903
-0.127884873636724,MED,Spain,2002,11.6911257972804
-0.11628160953688,MED,Spain,2011,11.3965965485351
-0.116102914853656,LOW,Germany,2017,3.6782185575348
-0.114436864093538,MED,Spain,2013,11.4184196818238
-0.111963093490601,MED,Spain,2018,11.5604999094406
-0.110808223828283,LOW,Germany,2019,3.6736771489807
-0.110074071172484,MED,Spain,2001,11.7411583117609
-0.108437263351764,LOW,Germany,2018,3.66535767802705
-0.0954860372764621,MED,Spain,2006,11.7078524664454
-0.088670710472627,MED,Spain,2009,11.5645027805093
-0.0884086384472838,MED,Spain,2005,11.7196698007652
-0.0862313189073376,LOW,Germany,2016,3.72720898324907
-0.086023717943668,MED,Spain,2015,11.5535864868842
-0.0792318481807435,MED,Spain,2017,11.563330222923
-0.0770494100288097,MED,Spain,2007,11.7106551527477
-0.0748074194986259,MED,Spain,2012,11.4639670754336
-0.0735776478065802,LOW,Germany,1999,3.67627698369815
-0.0735558670438401,LOW,Germany,2012,3.72616865008668
-0.0729068206453043,MED,Spain,2008,11.7139529645168
-0.0683598866488957,MED,Spain,2016,11.5972366122858
-0.0594679275056045,LOW,Germany,2015,3.69554449615423
-0.0578573968845255,LOW,Germany,2013,3.69390232687103
-0.0522717389298038,LOW,Germany,2014,3.69013372965493
-0.0503104797101166,MED,Spain,2014,11.4670475339135
-0.0487681235317581,LOW,Germany,1998,3.66403138346056
-0.0448914723560883,MED,Spain,2004,11.7039566236481
6.51064656516098e-05,LOW,Germany,1997,3.68373916783204
0.056993975174759,LOW,Germany,1994,3.68656424022091
0.0637822647717563,LOW,Germany,1995,3.69857662850075
0.0853120889425725,LOW,Germany,1996,3.71355051089256
0.0883672226819492,LOW,Germany,1993,3.72232529711782
0.309380173435045,PRIM,Italy,2004,-21.0783137167379
0.316498902849787,PRIM,Italy,2005,-21.0828794467697
0.323534322883582,PRIM,Italy,2010,-20.8975477526021
0.325356558406362,PRIM,Italy,2006,-21.0240431697894
0.327924543592292,PRIM,Italy,2000,-20.8845430843911
0.334161038117298,PRIM,Italy,1996,-20.4622434034471
0.334611949643321,PRIM,Italy,2003,-20.9045436196369
0.34291909540698,PRIM,Italy,2001,-20.6550268923547
0.346505205587551,PRIM,Italy,1995,-20.913983255316
0.347059616089755,PRIM,Italy,2002,-20.7841248164916
0.347349029723567,PRIM,Italy,1994,-21.0764165392677
0.349351825605634,PRIM,Italy,2007,-21.0031361835779
0.356110201484974,PRIM,Italy,1993,-21.6037429167767
0.369999501811865,PRIM,Italy,2008,-20.9982528510351
0.38025109333454,PRIM,Italy,1999,-20.9675659686119
0.382466508434842,PRIM,Italy,2011,-20.7524918208773
0.385209524251597,PRIM,Italy,2009,-21.0368189949234
0.386469659996564,PRIM,Italy,2019,-20.5943962558528
0.397191591310854,PRIM,Italy,2017,-20.7325177204483
0.407719196851108,PRIM,Italy,2018,-20.6632110142759
0.433222395603977,PRIM,Italy,2016,-20.5828512295529
0.452530936396883,PRIM,Italy,2012,-20.6663842222467
0.466794531309681,PRIM,Italy,1998,-21.0326804043341
0.485153862733284,PRIM,Italy,2015,-20.5632355787186
0.487123295084828,PRIM,Italy,1997,-20.9323970340961
0.494943902273608,PRIM,Italy,2013,-20.4841609000237
0.501807218771347,LOW,Austria,2003,5.77508707275783
0.501860641915645,LOW,Austria,2010,5.69958071048292
0.509643209656289,LOW,Austria,2005,5.79928267422118
0.513052709348486,PRIM,Italy,2014,-20.5108471284587
0.513914262937348,LOW,Austria,2001,5.79791431137677
0.530018025699778,LOW,Austria,2000,5.74220344967007
0.534088579983358,LOW,Austria,2004,5.77590064447679
0.54131731272966,LOW,Austria,2006,5.78741510506506
0.543121008644878,LOW,Austria,2002,5.83863006515587
0.543730718926426,LOW,Austria,2007,5.77798695502779
0.577108558627991,LOW,Austria,1993,5.80636466448701
0.578785962436736,LOW,Austria,1997,5.80640310604064
0.581301030679629,LOW,Austria,2011,5.78243266765029
0.585706320300766,LOW,Austria,2008,5.7979058764906
0.589172011136242,LOW,Austria,2017,5.8045581781034
0.595303518593912,LOW,Austria,2018,5.80580817403913
0.599426009285676,LOW,Austria,1998,5.83122615147814
0.606368110549148,LOW,Austria,2019,5.80704671671955
0.618667463027446,LOW,Austria,1994,5.78624366571795
0.624636363692066,LOW,Austria,2009,5.78623262571597
0.630590368312834,LOW,Austria,1995,5.79434364811348
0.633500391340167,LOW,Austria,2016,5.81869260105268
0.639153171766406,LOW,Austria,2013,5.79740800622098
0.64389527465001,LOW,Austria,1999,5.78332626229882
0.649061689522359,LOW,Austria,2014,5.78108004127774
0.649872825057937,LOW,Austria,2012,5.83081589344041
0.650393849581484,LOW,Austria,1996,5.79227517304548
0.658681786267305,LOW,Austria,2015,5.80419422067335
1.28032544265724,RES,Italy,1993,-3.27037537481243
1.2808825363798,RES,Italy,2010,-2.90179808849975
1.29299722490352,RES,Italy,2004,-2.73747458717945
1.30774070292669,RES,Italy,2005,-2.74352723273954
1.31782923371253,RES,Italy,2000,-2.67504440362151
1.32116355185577,RES,Italy,2017,-2.58799603777312
1.32394282835475,RES,Italy,1994,-2.91409942962964
1.33738640807824,RES,Italy,1995,-2.69147589992447
1.33760874842171,RES,Italy,2003,-2.59808770679766
1.3414198342499,RES,Italy,2019,-2.4768406966325
1.34521919279763,LOW,France,2010,0.243662689047596
1.34602926060126,RES,Italy,2018,-2.54196136107637
1.34732671332036,RES,Italy,1999,-2.70247028881533
1.36254099217767,RES,Italy,2006,-2.71913485144593
1.36577902212874,RES,Italy,1996,-2.34689242982918
1.38865294769113,RES,Italy,2002,-2.53229672196425
1.39493516651693,RES,Italy,2016,-2.51606584672375
1.39941183686488,RES,Italy,2007,-2.68485052544733
1.4098129922949,RES,Italy,2008,-2.65916364721205
1.40987919483296,LOW,France,1994,0.305465007101304
1.41310158586379,RES,Italy,2001,-2.48155927359697
1.41335669830921,LOW,France,2011,0.322108368669163
1.41738078843511,LOW,France,2004,0.28700730088072
1.42069899505771,RES,Italy,1997,-2.70445268164331
1.42163044426466,RES,Italy,1998,-2.75803334089942
1.4277700758548,RES,Italy,2009,-2.70955908142538
1.43341096004563,LOW,France,2005,0.298508660704069
1.43383619546039,LOW,France,2009,0.327705729916779
1.43801334708122,RES,Italy,2011,-2.71374443778806
1.44070044445933,LOW,France,2006,0.302911022369951
1.44382149873799,RES,Italy,2015,-2.50670989051904
1.44429255356716,LOW,France,2012,0.348120695569978
1.44576035282525,LOW,France,1995,0.322358868949433
1.44873314062657,LOW,France,2018,0.314204262103999
1.44904707403256,LOW,France,1997,0.317683019395879
1.45193961196776,LOW,France,2017,0.33369867564744
1.45243333857277,LOW,France,2007,0.306809292484477
1.45606932480819,LOW,France,2008,0.32501052944275
1.46836465769365,LOW,France,2003,0.317980569945814
1.4684562888218,LOW,France,1993,0.404100164493396
1.47409771303733,LOW,France,2019,0.313617367024374
1.47453055154929,LOW,France,1996,0.331753352977035
1.47765872352609,LOW,France,2013,0.332961602312164
1.48000032522961,LOW,France,2015,0.310417024518479
1.48211559917729,LOW,France,2014,0.302232848313512
1.48640988487307,LOW,France,2000,0.323820917475505
1.49575135634718,LOW,France,2016,0.36092227820658
1.49575610701199,LOW,France,2002,0.352012835350372
1.50339444533016,RES,Italy,2012,-2.59467824367881
1.503599863037,LOW,France,1998,0.382370780457741
1.51103163102994,LOW,France,1999,0.377859482388899
1.51281475823504,RES,Italy,2014,-2.50703691221927
1.5346612011329,LOW,France,2001,0.387997344956947
1.56838853065536,RES,Italy,2013,-2.55902326473562
2.57938113673267,HIGH,Italy,1996,-11.4080997813307
2.65974055773295,HIGH,Italy,2008,-11.9621353789948
2.68262647707903,RES,Germany,2004,7.08206350944496
2.6892258828705,HIGH,Italy,2009,-12.0688973790551
2.69547489813468,RES,Germany,2005,7.12426116060356
2.71879278489207,HIGH,Italy,2007,-11.9307643559754
2.72121071544321,HIGH,Italy,2005,-11.8474852020856
2.72592959680881,HIGH,Italy,2004,-11.856599633221
2.74785158454683,RES,Germany,2010,7.24679744384749
2.74991457927148,HIGH,Italy,2000,-11.6307231804996
2.75130122418887,RES,Germany,2006,7.24419244900631
2.75718138319944,RES,Germany,2003,7.11560868056549
2.75745388520932,HIGH,Italy,2006,-11.8760821683884
2.75850868475809,RES,Germany,2008,7.19197247215138
2.76970017899847,RES,Germany,2002,7.23896710941652
2.76980699195428,RES,Germany,2000,7.19165539710956
2.77980173582117,HIGH,Italy,2010,-12.0735354409105
2.7807253354206,HIGH,Italy,1995,-11.9454415622029
2.78411769812825,RES,Germany,2001,7.22342279024281
2.79117798335185,HIGH,Italy,1999,-11.7541257378367
2.79321417702461,HIGH,Italy,2018,-11.6818427427528
2.7980503097133,HIGH,Italy,2017,-11.7100270639821
2.7992266434535,HIGH,Italy,2019,-11.6279259935801
2.8051646881531,HIGH,Italy,2003,-11.6019865758874
2.80815742079094,HIGH,Italy,2002,-11.4810931070685
2.81131396460562,RES,Germany,2009,7.2845336358231
2.81252729028423,RES,Germany,2007,7.26289775480095
2.82056046335874,HIGH,Italy,2016,-11.6528002608721
2.82958907415908,HIGH,Italy,2001,-11.3887218835778
2.83153925181941,RES,Germany,1999,7.21725145263471
2.84555538481866,HIGH,Italy,2011,-11.8300707098427
2.85196459225571,HIGH,Italy,1994,-12.1690183972888
2.85365867669167,RES,Germany,2011,7.35817477404393
2.86514775590941,HIGH,Italy,1997,-11.9418064737061
2.86835675500019,HIGH,Italy,2012,-11.8458757735071
2.86905742719796,HIGH,Italy,1998,-11.9966646384428
2.87683272379835,RES,Germany,2017,7.2021026207118
2.8770142429584,RES,Germany,2019,7.31310641277365
2.87739517081081,RES,Germany,1993,7.17387538313852
2.88505445308684,RES,Germany,1998,7.19598365818062
2.88899684562621,RES,Germany,2018,7.21971560600207
2.89356609741963,HIGH,Italy,2015,-11.7960468124589
2.90366153384409,RES,Germany,1994,7.15419065571566
2.91762254145878,HIGH,Italy,2013,-11.8287400224518
2.92116194076217,RES,Germany,2016,7.27806698055846
2.93738422654078,HIGH,Italy,2014,-11.8414948724277
2.94396778227468,RES,Germany,1997,7.22816125683455
2.95088454508609,RES,Germany,2012,7.427265293676
2.96408556249803,RES,Germany,1995,7.21566645107781
2.97581351681251,RES,Germany,2015,7.33227651644195
3.00338106625739,RES,Germany,2014,7.38418278010007
3.00945424225907,RES,Germany,2013,7.39317919459391
3.03358686673237,RES,Germany,1996,7.32027334272779
3.04885857003392,HIGH,France,1993,-6.04529441469697
3.09281805911288,HIGH,France,1994,-6.15509577536485
3.09564573230984,HIGH,Italy,1993,-12.7371981729624
3.13275210379418,HIGH,France,1995,-6.10153079955768
3.15451479946792,MED,Italy,1993,-185.841479258537
3.21913827582942,HIGH,France,2008,-5.94625927559856
3.2297851263033,HIGH,France,1996,-6.08850192081567
3.232982750734,MED,Italy,1994,-176.866224346524
3.25155969315832,HIGH,France,1997,-6.04001791177558
3.26702972497556,HIGH,France,2009,-5.97934397119631
3.26800551570688,MED,Italy,2010,-180.709832567004
3.27160670477423,HIGH,France,2005,-5.89005314998504
3.27958815830697,HIGH,France,2019,-6.01535692342639
3.27977289756275,HIGH,France,2006,-5.89191587331851
3.2883428541005,MED,Italy,1995,-174.382809016658
3.28840753455864,HIGH,France,2004,-5.92201461406305
3.30953524963017,HIGH,France,2010,-5.93357426571958
3.32571161681672,HIGH,France,2007,-5.86115690155294
3.3292832047897,MED,Italy,2004,-175.458899103615
3.34111260762705,MED,Italy,2011,-180.405524842103
3.34666496062909,HIGH,France,1998,-5.84679862792661
3.3507381354239,MED,Italy,2000,-173.350903960895
3.35568569730956,MED,Italy,2006,-176.491714460112
3.35866744939697,MED,Italy,2005,-176.08578672816
3.36476839296324,MED,Italy,2003,-173.052809246028
3.36672895588461,HIGH,France,2018,-5.91848863827204
3.38470907421826,HIGH,France,2000,-5.79556852875563
3.38717665328229,MED,Italy,1996,-167.049331708155
3.38927164771691,MED,Italy,2019,-178.350732953812
3.38997839216019,HIGH,France,2003,-5.84165967193093
3.39899680047642,HIGH,France,1999,-5.78892915542807
3.39990271803819,MED,Italy,2007,-177.117950590671
3.40135944593677,MED,Italy,2018,-178.505279790787
3.40535772681459,MED,Italy,2012,-180.164390271665
3.40568079235797,MED,Italy,2002,-171.74625434631
3.40612235088235,MED,Italy,2017,-178.948756177941
3.40679458026395,MED,Italy,2001,-171.27523563814
3.4153596556373,MED,Italy,1999,-174.030538209247
3.42183989754225,MED,Italy,2013,-180.002899142439
3.42547964090187,MED,Italy,2015,-179.418411475098
3.42775530128096,MED,Italy,2014,-180.049006214724
3.43129919772538,MED,Italy,2016,-178.736422229288
3.43383583835194,HIGH,France,2017,-5.77764387179108
3.43732885199853,MED,Italy,2009,-178.684285092326
3.43743052490681,HIGH,France,2012,-5.79369738307498
3.44106512418237,MED,Italy,1998,-176.301318387556
3.44443925443926,HIGH,France,2011,-5.7953029278504
3.45016725083054,MED,Italy,2008,-177.012094721813
3.45776747459765,MED,Italy,1997,-174.654297158722
3.46275661231124,HIGH,France,2002,-5.72833504027027
3.46742451238276,HIGH,France,2015,-5.82361888440381
3.46967584595763,RES,Austria,2001,19.3451575296382
3.4867639771977,HIGH,France,2016,-5.73672132750715
3.4926418168248,MED,Austria,2003,7.42243144705938
3.49806226789029,RES,Austria,2002,19.3789254014583
3.50151044376859,HIGH,France,2001,-5.6256827256879
3.52347325886144,MED,Austria,2004,7.46780411858102
3.53021527688155,MED,Austria,2002,7.49641284289124
3.53045310492971,HIGH,France,2014,-5.80934119345422
3.53570307324718,MED,Austria,2001,7.46465572989053
3.54310728410754,HIGH,France,2013,-5.7483352649519
3.54368113147186,RES,Austria,1993,19.3273654292475
3.54615592421694,MED,Austria,2010,7.28671331894207
3.55201471819969,RES,Austria,2003,19.316664163503
3.55303179776134,MED,Austria,2000,7.40313763149689
3.57817756603748,RES,Austria,1994,19.4181086813581
3.58161702297926,RES,Austria,2000,19.3026559931212
3.58233774512128,MED,Austria,2005,7.49394994897643
3.58898911832116,RES,Austria,2004,19.4202028130314
3.59310295689181,MED,Austria,2006,7.47913797027225
3.60373122789017,RES,Austria,1999,19.3673916035002
3.6075423519554,RES,Austria,2010,19.4499004575165
3.62161736634361,RES,Austria,2017,19.5106981762855
3.62473682233749,RES,Austria,1998,19.4026876506306
3.62722840054925,MED,Austria,1999,7.46595470021881
3.62901667841357,RES,Austria,2018,19.5582826617058
3.62989318517099,MED,Austria,2008,7.46685046116953
3.63029222639906,RES,Austria,2005,19.4520335788531
3.63051804813237,MED,Austria,2011,7.38216269679033
3.6391885390083,MED,Austria,2007,7.46384229265133
3.64016607378994,MED,Austria,1993,7.50495008477454
3.64700263983976,RES,Austria,2019,19.5206554182103
3.65290002708643,MED,Austria,2009,7.42195707270066
3.65407535203008,MED,Austria,1998,7.48322194594541
3.65568223336915,RES,Austria,1997,19.488286629976
3.6669895585372,RES,Austria,2008,19.4805800153494
3.66700527370766,RES,Austria,2016,19.5294359124074
3.66977973424596,RES,Austria,1995,19.5258604779593
3.68551468772652,RES,Austria,2009,19.5490029415632
3.68840744053642,RES,Austria,2006,19.5573638296677
3.69383759953512,RES,Austria,2011,19.6102534741577
3.69793395286181,MED,Austria,2012,7.44281523972644
3.69891444351468,RES,Austria,2015,19.6108006811231
3.71659532336841,MED,Austria,2019,7.4423264231227
3.72390302097999,MED,Austria,2017,7.45081359370051
3.72588609103407,RES,Austria,2014,19.6286646162988
3.72990244168823,RES,Austria,2012,19.6856314491855
3.73331496350371,MED,Austria,2018,7.46282670066316
3.74008081076673,MED,Austria,2013,7.42334732229392
3.7518378287085,MED,Austria,2016,7.45461671827252
3.75261921687954,RES,Austria,2013,19.6712690564265
3.75611522880063,MED,Austria,1997,7.47920173385231
3.76379551735241,RES,Austria,2007,19.6540170383024
3.77174422145641,MED,Austria,1994,7.42634517501765
3.77526819159345,RES,Austria,1996,19.6332720479449
3.78398212270667,MED,Austria,2015,7.4231287671926
3.7930745674056,MED,Austria,2014,7.42938207677991
3.81162991245509,MED,Austria,1995,7.47151462663581
3.84464031861481,MED,Austria,1996,7.46106859260607
4.24154317526192,PRIM,France,1994,16.1492643009215
4.25688753656022,PRIM,France,2005,16.3220910134613
4.25844801714053,PRIM,France,2004,16.3040582728563
4.26607875042178,PRIM,France,1993,16.1364725763142
4.27610992016114,PRIM,France,1995,16.2189232259318
4.28794053115416,PRIM,France,2010,16.4508161996575
4.29202283927661,PRIM,France,2006,16.4352493485275
4.30238420357583,PRIM,France,2003,16.3117977745003
4.30665099893627,PRIM,France,2019,16.4728505965894
4.31865740200963,PRIM,France,1996,16.2844211295954
4.32032071203663,PRIM,France,2018,16.4876468940021
4.32152157672554,PRIM,France,2017,16.3882643606748
4.32304940303409,PRIM,France,2002,16.3770310573002
4.33205713124407,PRIM,France,2008,16.5136808885767
4.33572971096063,PRIM,France,1997,16.2990081132116
4.34243355902029,PRIM,France,2007,16.5271299605292
4.34297362223316,PRIM,France,2001,16.3851621883186
4.34769138422222,PRIM,France,2011,16.5470945743785
4.35126140795166,PRIM,France,2000,16.2342609590387
4.36300615321356,PRIM,France,2009,16.6476294853476
4.37389411761226,PRIM,France,1998,16.3011050607468
4.3739151134309,PRIM,France,2016,16.4486880395123
4.39446262094814,PRIM,France,1999,16.2677609216321
4.40451735198583,PRIM,France,2012,16.665093098071
4.4076161520534,PRIM,France,2015,16.5530737157681
4.46035059661484,PRIM,France,2014,16.6403253800586
4.48090553177586,PRIM,France,2013,16.671021583539
7.29798436021464,RES,France,2010,6.40836850619935
7.33785881314542,RES,France,2004,6.37621776099795
7.33901763321828,RES,France,2017,6.41614157316046
7.35323200088867,RES,France,1993,6.3950360914781
7.35344436071435,RES,France,1994,6.31197683041119
7.35722691048116,RES,France,2003,6.39297262119977
7.36198399448649,RES,France,2005,6.39429265153703
7.36684845733578,RES,France,2018,6.41326564908673
7.37133714460855,RES,France,1995,6.38242953578482
7.37174763679633,RES,France,2019,6.43348598361548
7.37980328083254,RES,France,2002,6.42758141888507
7.40072226137616,RES,France,2000,6.37440479121469
7.41048940059596,RES,France,2006,6.46642921724803
7.41380782335621,RES,France,1999,6.41087229639911
7.41387453561839,RES,France,2008,6.51020949407197
7.41752138523384,RES,France,1996,6.42577432834352
7.42692682171252,RES,France,2016,6.49594535448482
7.43132202275664,RES,France,2011,6.54749988071551
7.44054688026619,RES,France,1998,6.43077071921953
7.44610865570956,RES,France,2001,6.48847549013076
7.45171181647832,RES,France,1997,6.40469783336973
7.45291901437201,RES,France,2007,6.49525357826451
7.48037521906033,RES,France,2015,6.56898995990757
7.48305185225044,RES,France,2009,6.5847682333264
7.5283131055621,RES,France,2014,6.639726994839
